alt                      press                    temp                     density                  eddy                     O                        O2                       H2O                      H                        OH                       HO2                      H2O2                     H2                       CO                       HCO                      H2CO                     CH4                      CH3                      C2H6                     NO                       NO2                      HNO                      O3                       HNO3                     N                        C3H2                     C3H3                     CH3C2H                   CH2CCH2                  C3H5                     C2H5CHO                  C3H6                     C3H7                     C3H8                     C2H4OH                   C2H2OH                   C2H5                     C2H4                     CH                       CH3O2                    CH3O                     CH2CO                    CH3CO                    CH3CHO                   C2H2                     CH23                     C2H                      C2                       C2H3                     HCS                      CS2                      CS                       OCS                      S                        HS                       H2S                      SO3                      S2                       HSO                      H2SO4                    SO2                      SO                       HNCO                     NH3                      NH2                      HCN                      NCO                      CN                       N2H3                     N2H4                     S3                       S4                       CO2                      SO4AER                   S8AER                    HCAER                    HCAER2                   SO4AER_AERSOL            S8AER_AERSOL             HCAER_AERSOL             HCAER2_AERSOL            SO4AER_WFALL             S8AER_WFALL              HCAER_WFALL              HCAER2_WFALL             SO4AER_RPAR              S8AER_RPAR               HCAER_RPAR               HCAER2_RPAR              
5.2500000000000000e+00   5.2111839450425934e-01   2.3600000000000000e+02   1.6000933601217960e+19   9.9284138999999908e+04   4.8699222415033366e-15   2.7799387003280717e-15   1.3694798544814876e-04   3.6295901446639112e-15   1.9321339204975679e-18   1.3490646332764600e-15   2.1921143106087591e-12   1.7396291380392840e-02   3.1291385967266664e-03   8.3568341895736926e-12   7.4427382943229142e-10   1.0140074494594621e-04   2.0179164570202329e-16   6.6574292456052473e-09   7.0612831777644626e-13   4.7202950299843633e-17   7.2166233939627067e-13   9.9171898033617234e-22   2.9387448522443332e-19   1.5179556154529242e-15   1.1265376854506376e-21   1.2589504683456299e-23   1.6616012394816898e-21   1.3475004301413544e-20   5.1150460969313018e-23   2.6447937603821931e-20   4.6857880365196323e-21   2.5355830570368835e-19   1.4805225177208663e-14   8.5380581249318182e-22   8.9062719167382273e-22   2.4131999753435238e-18   5.4499255186798669e-18   1.0937604970918755e-35   7.5670194688789135e-20   8.3773078132235233e-14   2.1741664146351217e-15   1.2550791703193531e-12   4.1033487793065073e-19   4.7767629428150507e-17   2.4688310119844951e-23   3.9136522522505029e-29   7.7418416366459736e-30   3.1079384338383942e-25   3.1782040441638629e-24   4.6335374055706166e-23   4.7246087090489165e-21   1.0250662720509750e-08   9.1166489009937602e-14   1.1474526795131199e-12   1.7854597518369914e-10   1.8222046982093637e-21   1.8892192174985634e-12   9.0178631338426590e-13   5.3586963176492485e-16   6.8658943893349266e-12   1.0231799921298120e-12   7.4828633257830456e-19   4.7095161380163562e-18   7.7541440937105990e-20   5.9969531329204415e-09   4.8290643701768693e-30   1.9777037743751371e-26   4.7063508762229043e-22   1.6146751727639038e-25   4.4736693207365927e-15   4.1749979131708736e-13   3.0000333483573014e-03   7.1853886048509722e-13   1.3764984096820317e-11   5.5833712987743735e-19   3.3709067522060267e-22   5.1682935614066017e-01   1.0849881562579627e+01   1.2789722064631326e-01   9.8837397167504792e-05   4.8011384876917696e-04   7.1659616557683719e-04   1.9870776632403252e-06   1.9870776632403252e-06   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
5.7500000000000000e+00   4.8615267397380058e-01   2.3200000000000000e+02   1.5184679043433904e+19   9.9284138999999908e+04   7.9681382735441947e-15   3.3066705520183784e-15   8.7249727051638015e-05   3.8394292953782070e-15   1.7232939176566502e-18   1.4290909478640959e-15   8.7976983351467077e-13   1.7396297544530533e-02   3.1291425913949678e-03   7.8583305130926777e-12   6.1717927130912622e-10   1.0139786514353230e-04   2.3148758986798465e-16   6.6570132723195454e-09   6.2421110346373324e-13   6.1098011332117349e-17   5.6929661943612165e-13   1.7511799422285690e-21   1.3030302271519822e-19   4.1884108272546453e-15   1.1386607105214880e-21   1.2324089741945175e-23   1.6236796220834915e-21   1.3534190881382075e-20   4.8133999888328548e-23   3.4483417079903336e-20   4.1084613725880619e-21   2.1977198059483348e-19   1.4805962053740827e-14   7.2197538436015284e-22   7.7939709066998743e-22   2.5961150909545230e-18   5.2892550024881132e-18   9.3223325448024579e-36   9.8626832188849367e-20   8.5377585817429608e-14   1.5699359343996965e-15   8.5594227781037813e-13   6.7281463347656559e-19   4.7929609803449203e-17   1.9202270778089498e-23   5.2029907127171284e-29   1.0231738358722683e-29   3.6244993104423165e-25   2.3234255138393050e-24   3.4875565361354794e-23   3.8956871240633420e-21   1.0290840601697379e-08   1.2192881540452268e-13   1.2690135979941182e-12   1.4747051491766252e-10   3.5082168479583165e-21   2.0672038818051347e-12   7.8777397876200183e-13   5.7737317723156352e-16   5.9086294607282718e-12   1.0674111580491532e-12   7.4069065662542954e-19   5.0226069267886545e-18   1.0296924524485488e-19   6.0303485231785614e-09   6.8964935325787756e-30   2.6434310198834138e-26   4.8845698727524786e-22   2.5738252444618978e-25   5.7361582203407398e-15   4.4137497765288905e-13   3.0000318344090703e-03   8.7276011144113306e-13   1.5468285223719796e-11   6.7947207285580763e-19   4.1022473265004617e-22   5.7966119659097115e-01   1.1570489930263808e+01   1.4770544391175972e-01   1.1414494818526611e-04   5.0846452935507077e-04   7.5308616204377069e-04   2.1257425230550771e-06   2.1257425230550771e-06   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
6.2500000000000000e+00   4.5299021234308778e-01   2.2800000000000000e+02   1.4397095789555464e+19   9.9284138999999908e+04   1.2859418488512591e-14   3.9710042625811758e-15   5.4705372047864487e-05   4.0355074002770050e-15   1.5149268198687759e-18   1.5063191074089307e-15   3.4803459389045375e-13   1.7396303753177678e-02   3.1291471847507031e-03   7.3195687105359709e-12   5.0458575882558618e-10   1.0139482934092638e-04   2.7540553133809529e-16   6.6565705445696818e-09   5.1350941452140098e-13   7.4818176546937533e-17   4.1373783733112805e-13   3.0854608111432541e-21   5.6393920327654571e-20   9.2283317240477063e-15   1.1482175141228626e-21   1.1994344468633417e-23   1.5862925322739470e-21   1.3599231486923156e-20   4.5175676162149749e-23   4.4177791311673587e-20   3.5261512769698526e-21   1.8929578339864452e-19   1.4806812058781862e-14   6.0849163197652118e-22   6.8174095048794278e-22   2.9015683089816709e-18   5.1150539620511096e-18   8.0725466058343088e-36   1.6670806539653733e-19   9.3037497895357825e-14   1.1288320323892556e-15   5.6257098382728401e-13   1.1265271837771133e-18   4.8109719758656845e-17   1.4898406998866800e-23   6.8773134923889904e-29   1.3435448070127122e-29   4.2152326247275453e-25   1.7241437531773277e-24   2.5128136422600314e-23   3.1091501193509227e-21   1.0325241206681555e-08   1.6307401602780773e-13   1.3674886726885243e-12   1.1904664068284007e-10   6.8269320843021296e-21   2.2534584284079105e-12   7.0190651430222975e-13   6.2694758793206859e-16   5.0886706812605742e-12   1.1284879683500101e-12   7.4225671581129792e-19   5.4954915689589679e-18   1.4133566366131149e-19   6.0655548953357576e-09   9.9949542072348514e-30   3.4533565930336491e-26   5.0874342481331097e-22   4.3242010383065159e-25   7.3309739386293181e-15   4.6339705115895571e-13   3.0000298416963983e-03   1.0442384340353182e-12   1.7133876053897591e-11   8.1424644623351185e-19   4.9159346507589438e-22   6.4140269714176845e-01   1.2151628268743185e+01   1.6782244346149111e-01   1.2969111771321082e-04   5.3921598529535009e-04   7.9294256862633724e-04   2.2772972673058214e-06   2.2772972673058214e-06   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
6.7500000000000000e+00   4.2156693455514171e-01   2.2400000000000000e+02   1.3637646980787784e+19   9.9284138999999908e+04   2.0495983319983631e-14   4.7921863598954011e-15   3.3726716742858758e-05   4.2344037155642427e-15   1.3199498745173898e-18   1.5680148895572939e-15   1.3580683686744480e-13   1.7396310098356810e-02   3.1291523313178985e-03   6.7710215013017638e-12   4.0833886835168902e-10   1.0139162616747417e-04   3.3751166145142807e-16   6.6561002674226578e-09   3.9087344670353950e-13   8.5429190605450005e-17   2.7614589467632671e-13   5.4034466210102654e-21   2.3912957387732349e-20   1.7396672097481214e-14   1.1540965248785434e-21   1.1643487632040840e-23   1.5505687280652015e-21   1.3670189970728315e-20   4.2296281409771095e-23   5.5527015892257523e-20   2.9521251192100533e-21   1.6159062440401660e-19   1.4807801224876710e-14   5.1117958380721259e-22   5.9619907419829038e-22   3.3519028031325531e-18   4.9289987639663247e-18   7.1321494659189896e-36   3.0577778222231301e-19   1.1210805531233741e-13   8.0088579721127144e-16   3.5549772363009621e-13   1.9138775874537564e-18   4.8309486535424417e-17   1.1451397381981112e-23   9.0435981354140277e-29   1.7538105756078827e-29   4.9126756643297201e-25   1.2851752250130433e-24   1.7284711012642706e-23   2.3918752161783861e-21   1.0352873328746976e-08   2.1824794853578516e-13   1.4401068293052380e-12   9.4519652669576578e-11   1.3333482686215246e-20   2.4469661232629419e-12   6.3945174172361799e-13   6.8095939825176377e-16   4.3618983007102521e-12   1.2140283878035582e-12   7.5061675326627423e-19   6.1205567713820767e-18   1.9851710642387320e-19   6.1027044304069908e-09   1.4668186317496855e-29   4.4118494157503623e-26   5.3134062146399229e-22   7.4675655990844372e-25   9.3408468654948991e-15   4.8290238054887462e-13   3.0000274224381228e-03   1.2321084340369074e-12   1.8720049601971724e-11   9.6202911557281386e-19   5.8081583114807775e-22   7.0499893186664497e-01   1.2576227928798712e+01   1.8782220483215584e-01   1.4514668702007659e-04   5.7164645282951844e-04   8.3655149620382059e-04   2.4432314622366214e-06   2.4432314622366214e-06   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
7.2500000000000000e+00   3.9181993467296977e-01   2.2000000000000000e+02   1.2905795222624293e+19   9.9284138999999908e+04   3.2327773658570659e-14   5.7789346569783418e-15   2.0426244675004409e-05   4.4644572677630055e-15   1.1503127690460615e-18   1.5973578646763722e-15   5.2315077404423371e-14   1.7396316671880099e-02   3.1291579953874921e-03   6.2460954809785473e-12   3.2916596118678669e-10   1.0138824319642951e-04   4.2100245944991929e-16   6.6556012785908457e-09   2.7714280344135551e-13   9.0957259405411380e-17   1.7105760335693786e-13   9.3670159629697345e-21   1.0002429190184286e-20   2.9363019918925918e-14   1.1551092807091889e-21   1.1329531606072022e-23   1.5176834000848684e-21   1.3747164090411557e-20   3.9514256382305769e-23   6.8486026946347237e-20   2.4014553624413884e-21   1.3650011134872767e-19   1.4808959639170279e-14   4.2809254709238020e-22   5.2160828493480534e-22   3.9619629656237411e-18   4.7332479983330306e-18   6.4369145111922911e-36   5.5073997705411310e-19   1.4861305057483759e-13   5.5323850416819219e-16   2.1583688459122161e-13   3.2681922173841464e-18   4.8531010291447028e-17   8.6414213630658830e-24   1.1840567167640640e-28   2.2775055288761848e-29   5.7763136415517588e-25   9.4902904897440295e-25   1.1348113440291866e-23   1.7658214101709186e-21   1.0373319747142797e-08   2.9247200613634578e-13   1.4900686344681984e-12   7.4557453481324736e-11   2.6027786815263331e-20   2.6467016146545851e-12   5.9786330957445658e-13   7.3765083376307657e-16   3.7037880678798401e-12   1.3368836590101819e-12   7.6364751644774279e-19   6.8502868241129462e-18   2.7976275449867237e-19   6.1419414979495277e-09   2.1753055275406464e-29   5.5187528128204457e-26   5.5575979980312393e-22   1.2799292552960382e-24   1.1869787832668454e-14   4.9930594911396880e-13   3.0000246209974011e-03   1.4356850815643291e-12   2.0196022138818242e-11   1.1223294955747559e-18   6.7759564470805697e-22   7.6507151515313065e-01   1.2839690887796520e+01   2.0735973087523898e-01   1.6024504655784622e-04   6.0716386441234647e-04   8.8435223544830433e-04   2.6252418158641663e-06   2.6252418158641663e-06   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
7.7500000000000000e+00   3.6368749867499162e-01   2.1600000000000000e+02   1.2201003299985658e+19   9.9284138999999908e+04   5.0579016390863247e-14   6.9214375907307940e-15   1.2140434350872534e-05   4.7692104464199961e-15   1.0160422000153185e-18   1.5795930737156230e-15   1.9921138162067234e-14   1.7396323563875667e-02   3.1291641521662386e-03   5.7790501130934251e-12   2.6680841755176089e-10   1.0138466682533088e-04   5.2687669436181093e-16   6.6550720952917621e-09   1.8754453156035431e-13   9.2035710285570010e-17   1.0127324990468292e-13   1.6005463569047486e-20   4.1828078573684176e-21   4.5616419519272430e-14   1.1500381824716113e-21   1.1123390696297817e-23   1.4888200157913346e-21   1.3830288518746320e-20   3.6848355977053468e-23   8.3014595810837185e-20   1.8903607782176566e-21   1.1408213698690183e-19   1.4810321049487170e-14   3.5754435986274697e-22   4.5707958859403262e-22   4.7267838294440301e-18   4.5305399099446648e-18   5.9363840386633054e-36   9.0659706366233844e-19   2.0802851471008384e-13   3.6662822737975164e-16   1.2608041608775398e-13   5.5430384091694092e-18   4.8777136259542985e-17   6.3619574207962953e-24   1.5449422121673500e-28   2.9447365864696588e-29   6.9110024691448881e-25   6.8640420613797642e-25   7.1324104657542344e-24   1.2457881789781702e-21   1.0386728820119341e-08   3.9270698143631155e-13   1.5267612735121668e-12   5.9269943590798106e-11   5.0678721410840098e-20   2.8518777675129384e-12   5.7623234943227279e-13   7.9812937348087658e-16   3.1032915976295063e-12   1.5168657618570114e-12   7.7955100565737917e-19   7.5915937182425585e-18   3.8581148638747618e-19   6.1834240123678939e-09   3.2546862095082196e-29   6.7700435058583504e-26   5.8094852412658854e-22   2.0948668734223408e-24   1.5049980676275734e-14   5.1219549122771811e-13   3.0000214724648332e-03   1.6545621905607298e-12   2.1542249566824074e-11   1.2948762572703666e-18   7.8176909349895353e-22   8.2091253050448632e-01   1.2947638276655452e+01   2.2617421227755571e-01   1.7478464610094254e-04   6.4614083973149649e-04   9.3684587844838202e-04   2.8252659527850170e-06   2.8252659527850170e-06   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.2500000000000000e+00   3.3710911813180366e-01   2.1200000000000000e+02   1.1522734661632676e+19   9.9284138999999908e+04   7.8682652855254684e-14   8.1807711368107706e-15   7.0735517174668308e-06   5.2127340702296286e-15   9.2468859080152539e-19   1.5080874917570716e-15   7.5330895842890142e-15   1.7396330862140527e-02   3.1291707882596938e-03   5.4024768458756407e-12   2.2028310750977099e-10   1.0138088214149277e-04   6.5145527153256880e-16   6.6545109292917909e-09   1.2652788291354953e-13   9.2015184662194433e-17   6.0237057121535518e-14   2.6831647475611979e-20   1.8036204457994497e-21   6.6173141892415793e-14   1.1376940892376970e-21   1.1106000045870493e-23   1.4651303169579200e-21   1.3919731112539566e-20   3.4320941249546458e-23   9.9067247155033711e-20   1.4351239727643093e-21   9.4444511460176422e-20   1.4811922508482751e-14   2.9814493410523433e-22   4.0198455107927808e-22   5.6041252740770861e-18   4.3243496310383004e-18   5.6129683960970437e-36   1.3099825112445965e-18   2.9418739923128945e-13   2.2976857693404254e-16   7.1108859899438375e-14   9.2064861760369212e-18   4.9051650800204456e-17   4.5799153498794852e-24   2.0108022808403441e-28   3.7941602248888409e-29   8.4984228020698568e-25   4.8534430707846542e-25   4.3242996485808623e-24   8.3795631850927606e-22   1.0393677712594889e-08   5.2864908716664768e-13   1.5644655758267185e-12   4.8356018168137472e-11   9.8580306467867036e-20   3.0619708384716507e-12   5.7523700226993321e-13   8.6866876946992659e-16   2.5633399726370001e-12   1.7838169395839467e-12   7.9688651306138409e-19   8.2249688837018285e-18   5.0861045883982055e-19   6.2273249685304557e-09   4.9078286597525528e-29   8.1617968339333019e-26   6.0506153584845143e-22   3.1611487593439393e-24   1.9044839433058677e-14   5.2134121428053926e-13   3.0000180020080089e-03   1.8886509142363888e-12   2.2749375881108721e-11   1.4796494257980250e-18   8.9332411789009809e-22   8.7212110498015094e-01   1.2913055218756750e+01   2.4408082656732080e-01   1.8862265711910736e-04   6.8900361801395511e-04   9.9460556520310759e-04   3.0455225675708372e-06   3.0455225675708372e-06   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
8.7500000000000000e+00   3.1202549764784948e-01   2.0800000000000000e+02   1.0870453743252595e+19   9.5213198000000091e+04   1.2195776014948742e-13   9.4967535825168683e-15   4.0354021584739377e-06   5.8815793953568717e-15   8.8167625836809024e-19   1.3872751877650699e-15   2.8124541942807385e-15   1.7396338817015463e-02   3.1291780518388950e-03   5.1393314693915350e-12   1.8764877608886105e-10   1.0137678795485154e-04   7.8351656432550577e-16   6.6539030907288018e-09   8.8982675446216755e-14   9.4686499283835258e-17   3.7866798436243195e-14   4.3992345229732407e-20   8.4702003936246526e-22   9.0686393347525416e-14   1.1165703580189745e-21   1.1351214016574995e-23   1.4473208581374455e-21   1.4017708534813986e-20   3.1912476879551744e-23   1.1663014805173633e-19   1.0426602887859632e-21   7.7448591394251166e-20   1.4813844579588282e-14   2.4780593278400356e-22   3.5500137372429445e-22   6.5067961995939766e-18   4.1148274369367863e-18   5.4657919128184750e-36   1.6470524384247417e-18   4.1185729567208565e-13   1.3307118719225362e-16   3.8532709076001856e-14   1.4826124663320702e-17   4.9366019310578380e-17   3.2538314181145505e-24   2.6133054250802857e-28   4.8761379347322370e-29   1.0841286622121833e-24   3.3803239669978872e-25   2.5391802907329874e-24   5.3358926565775267e-22   1.0395008022463826e-08   7.1385577993755925e-13   1.6179144857994143e-12   4.1175594533663653e-11   1.9315653148544510e-19   3.2772961351238998e-12   5.9744192021026855e-13   9.6692324684143027e-16   2.0990343364034556e-12   2.1838911877930556e-12   8.1492930763883470e-19   8.6558396042553809e-18   6.3229729603610954e-19   6.2748180625712517e-09   7.4584850775601784e-29   9.7125544607099809e-26   6.2586044909677681e-22   4.3090817803928513e-24   2.4072449162859873e-14   5.2685534353523200e-13   3.0000141450582224e-03   2.1435056703590284e-12   2.3839641246108390e-11   1.6810944766985442e-18   1.0149446310077543e-21   9.2081766289067057e-01   1.2765897357394728e+01   2.6161284738667512e-01   2.0217118691617138e-04   7.3624134921054644e-04   1.0582887038226789e-03   3.2885593273616336e-06   3.2885593273616336e-06   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
9.2500000000000000e+00   2.8837855810263313e-01   2.0400000000000000e+02   1.0243626179349211e+19   8.9185324999999997e+04   1.8864172125098639e-13   1.0777899882085419e-14   2.2512744057652224e-06   6.9083837720127973e-15   8.9188020604475035e-19   1.2293960653825403e-15   1.0333263915806846e-15   1.7396347830948920e-02   3.1291862383035162e-03   5.0102633017088420e-12   1.6753421547663000e-10   1.0137220669509813e-04   9.0107146317633049e-16   6.6532224393964924e-09   6.7232329664764210e-14   1.0297275528529672e-16   2.6103249920208820e-14   7.0284607666996794e-20   4.8296853077486950e-22   1.1840676154631300e-13   1.0843825594203462e-21   1.1936566585459788e-23   1.4362846226012136e-21   1.4128284799928004e-20   2.9596008709804537e-23   1.3548066238629575e-19   7.1780567099148531e-22   6.2942647036856371e-20   1.4816225335427833e-14   2.0479087709395827e-22   3.1510344954291400e-22   7.2976575815163077e-18   3.9012625987333702e-18   5.5920229716518481e-36   1.8017657359779717e-18   5.6952188211676659e-13   6.9258276632902402e-17   1.9889225017417173e-14   2.2879984676957997e-17   4.9740512046767457e-17   2.3450746944461945e-24   3.3950466754313117e-28   6.2569394251547490e-29   1.4475573386241790e-24   2.3824892829707406e-25   1.4568101658005979e-24   3.1956824051968799e-22   1.0391279463656983e-08   9.6731113226031760e-13   1.7038017951041543e-12   3.7247564103738792e-11   3.9456137985039870e-19   3.4981392217750177e-12   6.4801488617273810e-13   1.1336742747186596e-15   1.7589573412829048e-12   2.7896753900844148e-12   8.3344289409882431e-19   8.8281500304456278e-18   7.3551181607091685e-19   6.3279630261141319e-09   1.1430646233072838e-28   1.3604594761530168e-25   6.4037362032391419e-22   5.2287348317289250e-24   3.0398247557542889e-14   5.2891420230267808e-13   3.0000097519060609e-03   2.4296425159237995e-12   2.4845454551530182e-11   1.9076198110121958e-18   1.1517071241554148e-21   9.7050814567993671e-01   1.2537317616112288e+01   2.7974660167174636e-01   2.1618472892573007e-04   7.8841718359345600e-04   1.1286515980195109e-03   3.5573102277474042e-06   3.5573102277474042e-06   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
9.7500000000000000e+00   2.6609819597852602e-01   1.9975000000000000e+02   9.6533058208907551e+18   6.6936789000000004e+04   2.9410391334359641e-13   1.1923082578252743e-14   1.1803058866218951e-06   8.5573033513958371e-15   9.6898040675326802e-19   1.0432016990618688e-15   3.4966529248388069e-16   1.7396359431149984e-02   3.1291966406415332e-03   5.0447982449404798e-12   1.6018563742804312e-10   1.0136640894798506e-04   9.6168298064503296e-16   6.6523607433672537e-09   5.4026452080131398e-14   1.1780046742566722e-16   1.9702291727249068e-14   1.1069768265078539e-19   3.7177860876046805e-22   1.4999805403959153e-13   1.0336696344880003e-21   1.2995730187211687e-23   1.4333199864030114e-21   1.4268811293880613e-20   2.7167717627722195e-23   1.5563102166916897e-19   4.4558956349978380e-22   4.9996657218897282e-20   1.4819557644756643e-14   1.6500897719637395e-22   2.7930291186555910e-22   7.7219953597856618e-18   3.6660577772708917e-18   6.0542776222418694e-36   1.7014803342085032e-18   8.0114001364845603e-13   2.9562577342230677e-17   9.2172015917458293e-15   3.3943526483656449e-17   5.0248362178737341e-17   1.7305020350243557e-24   4.4458811491094313e-28   8.0749242376027285e-29   2.0690249381046834e-24   1.7155296726526281e-25   8.0091665976449461e-25   1.7122946697818206e-22   1.0381793928878222e-08   1.3258407232147002e-12   1.8447588390368168e-12   3.6526477385074170e-11   9.7285149295311846e-19   3.7230375539438882e-12   7.4438741860737965e-13   1.4873184551281893e-15   1.6657171515507145e-12   3.7648137863262288e-12   8.5417660726351940e-19   8.7253253396901243e-18   7.9439950149320029e-19   6.3952215999703702e-09   1.8059112685423891e-28   1.5028085851429891e-23   6.4517456077797530e-22   5.5675139546897252e-24   3.8749635129006881e-14   5.2840229437004120e-13   3.0000041268168007e-03   2.7921959190277926e-12   2.5884224040803489e-11   2.1951801674689962e-18   1.3253189252313608e-21   1.0378809064242887e+00   1.2308784705012462e+01   3.0336502502686807e-01   2.3443675565356032e-04   8.4644008307590700e-04   1.2069887096923732e-03   3.8554974234189639e-06   3.8554974234189639e-06   1.0000000000000001e-05   1.0000000000000001e-05   1.3000000000000000e-07   1.3000000000000000e-07   
